person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
1304362;603824;40;True;female;4;True;True;3999874;40066
1304363;603824;41;True;male;3;True;False;3999875;38685
2538489;1228369;28;True;female;5;True;False;13632629;38702
2538490;1228369;27;True;male;1;False;True;13632628;40055
20216;10199;65;False;male;7;True;False;876688;45948
134707;66234;73;False;male;7;True;False;900096;45948
134706;66234;52;True;male;3;True;False;900100;39871
134704;66234;20;True;female;5;True;True;900099;40213
134705;66234;47;True;female;5;True;False;900098;38707
134708;66234;16;False;female;8;False;True;900097;40061
177175;86135;62;False;male;5;True;False;985968;45948
177176;86135;57;True;female;5;True;False;985969;39482
210600;101706;71;False;male;7;True;False;994421;45948
229788;110764;63;True;male;2;True;False;998385;45948
229787;110764;65;False;female;8;False;True;998384;39899
304363;146342;66;False;male;7;True;False;1016115;45948
304361;146342;27;True;male;5;True;False;1016118;39191
304362;146342;31;True;male;6;True;False;1016117;46326
304364;146342;60;False;female;8;True;False;1016116;39750
388086;187027;62;False;male;7;True;False;1033118;45948
388087;187027;60;True;female;1;True;False;1033117;37701
393288;189487;63;False;male;7;True;False;1034176;45948
1175814;544446;74;True;male;6;True;False;3964643;45948
1175815;544446;34;False;female;8;True;False;3964644;38081
1757669;843180;60;False;male;4;True;False;4132207;45948
1896918;921010;29;True;male;4;True;False;4173853;45948
2586493;1248975;67;False;male;7;True;False;13644336;45948
2586494;1248975;80;False;female;7;False;False;13644337;46360
2772536;1349192;57;True;male;2;True;False;4001012;45948
21979;11051;56;False;male;4;True;False;877047;40000
187890;91048;54;True;male;6;True;False;988490;40000
187889;91048;58;True;female;5;True;False;988491;40173
411987;198163;51;True;male;5;True;False;1037996;40000
411986;198163;11;False;female;8;False;False;1037995;40245
411985;198163;14;False;male;8;False;False;1037994;38813
411988;198163;47;True;female;4;True;False;1037997;40002
635513;307710;48;True;male;4;True;False;3842648;40000
635511;307710;33;True;female;5;True;False;3842646;39964
635512;307710;5;False;male;8;False;False;3842647;39187
839106;400169;48;True;male;3;True;False;3888227;40000
839108;400169;37;True;female;4;True;False;3888229;39987
839107;400169;7;False;male;8;False;False;3888228;39694
1084888;503724;53;True;male;4;True;False;3945330;40000
1084889;503724;22;False;female;8;False;True;3945331;40061
1084887;503724;27;False;female;4;True;False;3945332;39741
1084886;503724;55;True;female;4;True;False;3945333;38909
2059134;999815;55;False;male;6;True;False;4211725;40000
2059133;999815;47;False;female;8;True;False;4211724;38787
2172117;1054064;56;True;male;6;True;False;13539971;40000
2172116;1054064;53;True;female;5;True;False;13539970;40173
2172115;1054064;55;False;male;8;True;False;13539969;39844
2313947;1119532;57;True;male;2;True;False;13573574;40000
2313949;1119532;85;False;female;7;False;False;13573576;39195
2313948;1119532;85;False;male;7;True;False;13573575;44982
2688933;1294659;45;True;male;2;True;False;13665620;40000
2688932;1294659;10;False;male;8;False;False;13665619;39316
2688934;1294659;13;False;male;8;False;False;13665621;44960
2688935;1294659;41;True;female;2;True;False;13665622;38717
25725;13030;54;True;female;5;True;False;877812;40173
25726;13030;11;False;male;8;False;False;877813;39787
25727;13030;60;True;male;5;True;False;877814;44967
72498;36544;55;False;female;5;True;False;887374;40173
72499;36544;61;False;male;7;True;False;887375;44414
100163;49761;57;True;female;5;True;False;893010;40173
519468;254228;48;True;female;5;True;False;3817059;40173
519470;254228;19;False;male;8;True;False;3817057;46015
519469;254228;50;True;male;5;True;False;3817056;37821
519471;254228;21;True;male;6;True;False;3817058;39731
965477;454361;53;True;female;5;True;False;3916460;40173
965478;454361;17;False;female;8;True;False;3916461;40020
965476;454361;61;True;male;5;True;False;3916459;39526
1125973;521547;50;True;female;5;True;False;3953748;40173
1125972;521547;55;True;male;2;True;False;3953750;39844
1125974;521547;14;False;female;8;False;False;3953749;44410
1196682;554435;51;True;female;3;True;False;3970210;40173
1196681;554435;53;True;male;3;True;False;3970211;38732
1478713;687099;47;True;female;5;True;False;4048190;40173
1478714;687099;18;False;male;8;False;True;4048189;44991
2310130;1117811;55;True;female;5;True;False;13572745;40173
2310129;1117811;15;False;male;8;True;False;13572744;40091
2579135;1246004;59;True;female;5;True;False;13642870;40173
2579134;1246004;50;True;female;2;True;False;13642869;39255
2704656;1302167;46;True;female;5;True;False;13670626;40173
2704655;1302167;12;False;female;8;False;False;13670625;46024
2704657;1302167;46;True;male;3;True;False;13670627;44955
2704654;1302167;15;False;male;8;False;True;13670624;39158
460421;223093;2;False;male;8;False;False;1052839;39787
460418;223093;29;True;male;3;True;False;1052840;39191
460420;223093;33;True;female;5;True;False;1052838;38115
460419;223093;3;False;female;8;False;True;1052841;39134
725256;350283;6;False;male;8;False;False;3864972;39787
725255;350283;45;True;female;4;True;False;3864971;37963
762403;366883;3;False;male;8;False;False;3872605;39787
762404;366883;38;True;female;5;True;False;3872606;39945
762402;366883;38;True;male;4;True;False;3872604;39805
762405;366883;6;False;male;8;False;True;3872607;38279
1563783;734481;22;False;male;8;False;False;4073720;39787
1613340;762326;24;False;male;8;False;False;4088537;39787
2575862;1244633;13;False;male;8;False;False;13642219;39787
2575860;1244633;49;True;female;5;True;True;13642217;46020
2575861;1244633;58;True;male;5;True;False;13642218;38187
2677739;1289728;6;False;male;8;False;False;13662924;39787
2677736;1289728;40;True;male;6;True;False;13662928;38123
2677738;1289728;1;False;male;8;False;False;13662927;39316
2677737;1289728;35;True;female;5;True;False;13662926;44373
2677740;1289728;1;False;male;8;False;True;13662925;37872
2710751;1304972;14;False;male;8;False;False;13672511;39787
2710752;1304972;16;False;male;8;True;True;13672512;40096
2710753;1304972;45;True;female;3;True;False;13672513;39557
2710750;1304972;46;True;male;3;True;False;13672510;38855
85160;42824;74;False;male;7;True;False;889885;44967
25773;13053;74;True;female;6;True;False;877821;44425
26893;13685;60;True;male;6;True;False;878096;38328
26894;13685;52;False;female;4;True;False;878097;37963
938194;442139;72;False;male;7;True;False;3909701;38328
938193;442139;69;False;female;7;True;True;3909700;39737
2633268;1270564;45;False;female;4;True;False;13653919;37963
2633269;1270564;12;False;female;8;False;False;13653920;38135
2633270;1270564;46;True;male;6;True;False;13653921;37966
26954;13716;83;False;female;7;False;False;878108;44974
26955;13716;78;False;male;7;True;False;878109;38790
305716;147047;76;False;female;7;False;False;1016408;44974
305715;147047;83;False;male;7;True;False;1016407;38790
580569;281034;83;False;female;7;False;False;3829547;44974
580568;281034;56;True;female;3;True;False;3829546;37967
1306938;604975;90;False;female;7;False;False;4000536;44974
28422;14471;76;False;male;7;True;False;878394;38790
28421;14471;60;True;female;4;False;True;878393;39899
1314800;608888;87;False;male;7;True;False;4003173;38790
1314801;608888;58;True;male;3;True;False;4003174;39683
1376611;637064;75;False;male;7;True;False;4021506;38790
1376610;637064;75;False;female;7;True;False;4021505;39056
1456846;674847;56;False;male;7;True;False;4041526;38790
1456847;674847;52;True;female;5;False;False;4041527;44441
2104044;1023049;78;False;male;7;True;False;4223171;38790
2104045;1023049;75;False;female;7;True;False;4223172;39340
2446567;1184959;82;False;male;7;True;False;13607354;38790
27002;13746;58;False;female;5;True;False;878118;38324
208397;100602;48;True;female;6;True;False;993972;38324
208398;100602;19;True;male;6;True;False;993973;40065
147524;72505;63;True;female;5;False;True;904070;39899
1544897;723923;63;True;female;4;False;True;4067940;39899
1544898;723923;53;True;male;3;True;False;4067941;39756
2128974;1034336;61;False;female;8;False;True;13531077;39899
2128973;1034336;64;False;male;7;True;False;13531076;38303
2475778;1199531;61;False;female;8;False;True;13616540;39899
2475777;1199531;63;True;male;4;True;False;13616539;45986
34376;17761;58;False;female;5;True;False;879564;45033
433960;209101;55;True;female;5;True;False;1044397;45033
433961;209101;18;False;male;8;True;False;1044396;39191
2025478;984262;57;True;female;5;True;False;4204827;45033
2038841;989983;47;False;female;5;True;False;4207562;45033
2038840;989983;13;False;female;8;False;False;4207561;39247
2038842;989983;49;True;male;3;True;False;4207563;39065
36506;18942;41;False;male;8;True;False;879977;38761
38072;19752;39;True;male;4;True;False;880339;38761
1376177;636878;35;True;male;4;True;False;4021370;38761
1376178;636878;5;False;male;8;False;True;4021369;44237
1376179;636878;29;True;female;5;True;False;4021371;37974
1443967;667697;42;True;male;3;True;False;4037734;38761
1443966;667697;11;False;female;8;False;False;4037736;44410
1443968;667697;43;True;female;3;True;False;4037735;39364
1766294;848018;37;True;male;5;True;False;4134750;38761
37213;19294;46;False;female;5;True;False;880164;39724
37214;19294;6;False;female;8;False;False;880165;46311
37215;19294;16;True;male;6;False;True;880166;44991
37216;19294;56;True;male;6;True;False;880167;37878
148603;73042;57;True;female;3;True;False;904386;39724
543686;264710;47;False;female;5;True;False;3821943;39724
543687;264710;12;False;female;8;False;True;3821944;37739
543688;264710;44;True;male;2;True;False;3821945;39113
1246281;576908;50;True;female;5;True;False;3984228;39724
1246279;576908;14;False;female;8;False;False;3984226;46311
1246280;576908;52;True;male;4;True;False;3984227;39537
1707739;815282;58;False;female;8;True;False;4117132;39724
1707740;815282;64;True;male;3;True;False;4117133;39493
489764;238553;9;False;female;8;False;False;1062580;46311
489765;238553;43;True;female;5;True;False;1062581;39377
983432;461775;10;False;female;8;False;False;3920756;46311
983431;461775;15;False;male;8;True;False;3920759;40065
983430;461775;43;True;male;4;True;False;3920757;39836
983433;461775;41;True;female;3;True;False;3920758;40074
1005811;470905;8;False;female;8;False;False;3925166;46311
1005810;470905;37;False;female;5;True;False;3925165;39888
1751973;839979;10;False;female;8;False;False;4130489;46311
1751974;839979;5;False;male;8;False;False;4130488;46379
1751975;839979;50;False;female;8;True;False;4130487;38228
1779392;855355;1;False;female;8;False;False;4138730;46311
1779390;855355;33;False;female;5;True;False;4138728;39888
1779391;855355;41;True;male;6;True;False;4138729;45079
2010553;976943;6;False;female;8;False;False;4201757;46311
2010550;976943;2;False;female;8;False;False;4201760;39975
2010551;976943;33;True;female;3;True;False;4201759;39336
2010552;976943;34;True;male;1;True;False;4201758;39344
2108814;1025330;12;False;female;8;False;False;13527027;46311
2108813;1025330;8;False;male;8;False;False;13527026;39316
2108816;1025330;43;True;female;4;True;False;13527029;39927
2108815;1025330;43;True;male;3;True;False;13527028;37726
2114040;1027644;10;False;female;8;False;False;13528084;46311
2114039;1027644;30;True;male;2;True;False;13528083;39344
2114038;1027644;34;True;female;4;True;False;13528082;37908
185332;89840;22;False;male;8;False;True;987784;44991
185331;89840;61;False;female;7;False;False;987783;45943
185333;89840;73;False;male;7;True;False;987785;44426
334318;161701;27;True;male;2;False;True;1022234;44991
334317;161701;59;False;female;8;True;False;1022233;37866
334319;161701;60;True;male;2;True;True;1022235;37932
334320;161701;86;False;female;7;False;False;1022236;39195
402125;193700;26;True;male;4;False;True;1036021;44991
402126;193700;28;True;female;4;True;False;1036022;39741
766184;368611;29;True;male;6;False;True;3873388;44991
766183;368611;1;False;male;8;False;False;3873387;38349
766185;368611;26;True;female;6;True;False;3873389;39993
789583;379010;29;True;male;5;False;True;3878190;44991
789582;379010;65;False;female;7;True;False;3878189;39750
789581;379010;29;True;female;3;True;False;3878188;39192
934306;440430;23;False;male;6;False;True;3908734;44991
934305;440430;47;True;male;3;True;False;3908735;40148
934303;440430;21;False;male;8;True;True;3908737;39799
934304;440430;47;False;female;8;True;False;3908736;45105
1596145;752810;25;False;male;8;False;True;4083426;44991
1596146;752810;23;False;male;8;True;False;4083425;39122
1727081;826032;24;False;male;8;False;True;4122928;44991
1808973;871766;25;False;male;8;False;True;4147503;44991
1808974;871766;20;False;female;8;False;True;4147504;40061
2388000;1153079;24;False;male;3;False;True;13589513;44991
2387998;1153079;11;False;male;8;False;False;13589511;39316
2388001;1153079;13;False;male;8;False;False;13589514;39316
2388004;1153079;11;False;male;8;False;True;13589517;38244
2388002;1153079;54;True;female;4;True;False;13589515;39820
2387999;1153079;58;True;male;3;True;True;13589512;38697
2388003;1153079;18;False;male;8;True;False;13589516;37839
2538495;1228371;22;True;male;6;False;True;13632632;44991
2538493;1228371;57;False;female;8;True;False;13632630;39350
2538494;1228371;54;True;male;3;True;True;13632631;40112
2610140;1259738;15;False;male;8;False;True;13649180;44991
2610139;1259738;52;True;female;4;True;False;13649179;40277
2610141;1259738;18;False;female;8;True;True;13649181;40169
2669792;1286485;23;False;male;8;False;True;13661344;44991
2669791;1286485;67;True;male;4;True;False;13661343;37957
2669793;1286485;55;True;female;3;True;False;13661345;39482
38638;20073;74;False;male;7;True;False;880447;39476
38639;20073;81;False;female;7;True;True;880448;40097
38640;20073;47;True;male;3;True;False;880449;39871
516267;252710;19;False;male;8;True;False;1071033;39476
2464894;1194140;81;False;female;7;True;True;13613119;40097
2464893;1194140;58;False;male;6;True;False;13613118;39129
244376;117849;48;True;male;2;True;False;1001594;39871
244375;117849;20;False;male;8;True;False;1001593;40076
284411;136904;58;False;male;8;True;False;1011979;39871
284410;136904;12;False;female;8;False;False;1011978;39247
284408;136904;8;False;female;8;False;False;1011976;39699
284409;136904;9;False;female;8;False;True;1011977;39134
284407;136904;31;False;female;5;True;True;1011975;38206
335393;162218;53;False;male;7;True;False;1022448;39871
335394;162218;51;True;female;5;False;False;1022449;44386
527743;257890;59;True;male;3;True;False;3818727;39871
527741;257890;29;True;female;3;True;False;3818725;39813
527742;257890;60;True;female;3;True;False;3818726;38887
671868;324848;58;True;male;3;True;False;3852232;39871
671867;324848;52;True;female;4;True;False;3852231;45989
1320689;611941;46;True;male;6;True;False;4004995;39871
1622811;767688;26;True;male;5;True;False;4091457;39871
1987422;966452;54;False;male;8;True;False;4197015;39871
1987424;966452;74;False;female;7;True;False;4197017;38817
1987423;966452;53;False;male;6;True;False;4197016;38322
1997689;971139;52;True;male;6;True;False;4199161;39871
1997688;971139;60;True;female;4;True;True;4199159;44400
1997687;971139;21;True;male;6;True;False;4199160;40085
2488253;1206135;52;False;male;8;True;False;13620848;39871
2673938;1288157;53;True;male;6;True;False;13662168;39871
2673939;1288157;50;True;female;5;False;False;13662169;44386
41129;21366;56;True;male;2;True;False;880956;39558
1370472;634282;58;True;male;3;True;False;4019722;39558
1370473;634282;42;False;female;8;True;False;4019723;38081
42949;22325;68;False;male;7;True;False;881320;39539
908274;429096;51;True;male;2;True;False;3902373;39539
908270;429096;11;False;male;8;False;False;3902369;45968
908271;429096;13;False;female;8;False;True;3902370;39134
908273;429096;47;True;female;3;True;False;3902372;39747
908272;429096;23;False;male;6;True;False;3902371;40091
1198284;555125;11;False;male;8;True;False;3970650;39539
1198281;555125;44;False;male;6;True;False;3970647;37985
1198282;555125;7;False;female;8;False;False;3970648;39146
1198283;555125;2;False;female;8;False;False;3970649;39006
1198285;555125;10;False;male;8;False;True;3970651;39909
1198286;555125;32;False;female;5;False;False;3970652;46370
1902856;924434;52;False;male;5;True;False;4175606;39539
1902853;924434;2;False;male;8;False;False;4175603;39316
1902854;924434;8;False;male;8;False;False;4175604;39498
1902855;924434;53;False;female;8;True;False;4175605;39820
43006;22368;77;False;female;7;True;False;881331;46367
125312;61948;80;False;female;8;True;False;898205;46367
125313;61948;80;False;male;7;True;False;898206;38259
1263408;584962;81;False;female;7;True;False;3989071;46367
1263409;584962;55;False;female;8;True;False;3989070;39747
1500844;699440;79;False;female;7;True;False;4054844;46367
1500845;699440;80;False;male;7;True;False;4054845;38088
43759;22742;50;True;female;4;True;False;881486;46372
550297;267443;49;True;female;4;True;False;3823278;46372
550295;267443;23;True;male;4;True;False;3823279;40085
550296;267443;18;False;female;8;True;False;3823277;46335
1297068;600534;52;True;female;4;True;False;3998033;46372
1297067;600534;23;True;male;4;True;False;3998032;40085
1297066;600534;54;True;male;2;True;False;3998031;37970
1734226;830045;56;True;female;2;True;False;4125089;46372
1734227;830045;56;True;male;3;True;False;4125090;39478
2654543;1279626;56;True;female;4;True;False;13658243;46372
2654544;1279626;56;False;male;8;True;False;13658241;40111
2654542;1279626;18;False;female;8;False;True;13658242;44971
47166;24573;40;True;female;4;True;False;882170;39772
47167;24573;11;False;female;8;False;False;882171;39247
271618;130804;41;True;female;4;True;False;1008918;39772
271619;130804;6;False;female;8;False;False;1008917;40064
637430;308534;34;True;female;4;True;False;3843127;39772
655732;317188;43;False;female;4;True;False;3847930;39772
655731;317188;7;False;female;8;False;False;3847929;39247
655733;317188;44;True;male;4;True;False;3847931;39639
858391;408047;39;True;female;2;True;False;3892243;39772
858389;408047;4;False;female;8;False;False;3892246;40245
858390;408047;5;False;female;8;False;True;3892245;39134
858392;408047;39;True;male;3;True;False;3892244;39977
865025;410843;38;True;female;4;True;False;3893589;39772
865027;410843;40;True;male;4;True;False;3893591;40102
865026;410843;7;False;female;8;False;False;3893590;39975
1040136;484919;44;True;female;4;True;False;3934495;39772
1040137;484919;10;False;male;8;False;False;3934494;39316
1040138;484919;46;True;male;3;True;False;3934493;39223
1741200;833941;39;True;female;4;True;False;4127213;39772
87876;44202;11;False;female;8;False;False;890475;39247
87874;44202;38;True;female;4;True;False;890476;44256
87875;44202;8;False;female;8;False;False;890474;40245
87877;44202;38;True;male;4;True;False;890477;37985
313106;151074;14;False;female;8;False;False;1017892;39247
313107;151074;51;True;female;5;True;False;1017893;39902
394571;190127;10;False;female;8;False;False;1034440;39247
394574;190127;18;False;female;8;True;False;1034436;39504
394572;190127;40;True;male;6;True;False;1034438;38930
394573;190127;13;False;female;8;False;False;1034439;44410
394575;190127;47;False;female;8;True;False;1034437;39678
477862;232225;7;False;female;8;False;False;1058811;39247
477864;232225;43;True;male;2;True;False;1058812;39549
477863;232225;5;False;female;8;False;False;1058810;45085
511337;250159;5;False;female;8;False;False;1069503;39247
511338;250159;8;False;female;8;False;False;1069504;39247
511336;250159;46;False;male;8;True;False;1069502;39816
1024669;478651;3;False;female;8;False;False;3930092;39247
1024670;478651;37;True;female;6;True;False;3930093;39945
1024671;478651;37;True;male;3;True;False;3930094;39344
1382073;639421;10;False;female;8;False;False;4023117;39247
1382072;639421;37;True;male;4;True;False;4023116;38863
1382070;639421;7;False;female;8;False;False;4023119;39208
1382071;639421;38;True;female;4;True;False;4023118;44976
1488954;692953;3;False;female;8;False;False;4051274;39247
1488955;692953;7;False;female;8;False;True;4051275;40235
1488956;692953;40;True;female;4;True;False;4051276;40154
1488957;692953;42;True;male;4;True;False;4051277;39836
1981181;963422;8;False;female;8;False;False;4195734;39247
1981183;963422;5;False;male;8;False;False;4195736;39316
1981182;963422;29;False;female;5;True;False;4195735;39741
2048499;994563;9;False;female;8;False;False;4209539;39247
2048496;994563;37;True;female;4;True;True;4209541;40066
2048498;994563;7;False;female;8;False;False;4209538;39699
2048497;994563;38;True;male;2;True;False;4209540;46326
2087742;1013901;5;False;female;8;False;False;4218078;39247
2087743;1013901;7;False;female;8;False;False;4218079;44410
2087744;1013901;38;True;male;6;True;False;4218080;39579
2087745;1013901;36;True;female;4;True;False;4218081;39927
51436;26736;38;True;female;2;True;False;883079;39864
51437;26736;14;False;female;8;False;False;883078;40064
51438;26736;6;False;male;8;False;False;883076;39180
51439;26736;44;True;male;2;True;False;883077;40265
844871;402537;6;False;female;8;False;False;3889369;40064
844872;402537;4;False;male;8;False;False;3889370;39187
844870;402537;33;True;female;5;True;True;3889368;38206
844873;402537;33;False;male;5;True;False;3889371;38930
1815396;875406;4;False;female;8;False;False;4149456;40064
1815395;875406;40;True;male;3;True;True;4149455;37730
1815393;875406;36;True;female;3;True;False;4149453;39964
1815394;875406;1;False;female;8;False;False;4149454;44378
1978813;962242;5;False;female;8;False;False;4195256;40064
1978815;962242;14;False;female;8;False;False;4195258;40064
1978816;962242;33;True;male;3;True;False;4195259;40265
1978812;962242;34;False;female;5;True;False;4195255;44373
1978814;962242;11;False;male;8;False;False;4195257;44960
2016913;979982;12;False;female;8;False;False;4203119;40064
2016915;979982;16;False;female;8;True;False;4203116;39069
2016914;979982;46;False;female;8;True;False;4203118;40002
2016916;979982;52;True;male;4;True;False;4203117;39683
2139762;1039256;6;False;female;8;False;False;13533274;40064
2139759;1039256;35;True;male;5;True;False;13533277;46326
2139761;1039256;63;False;female;7;True;False;13533275;44259
2139760;1039256;26;False;female;8;True;True;13533276;40169
2542047;1229900;1;False;female;8;False;False;13633821;40064
2542044;1229900;34;False;female;8;True;False;13633818;38717
2542045;1229900;2;False;female;8;False;False;13633819;39531
2542048;1229900;34;True;male;4;True;False;13633822;39977
2542046;1229900;4;False;male;8;False;False;13633820;44911
382405;184392;14;False;male;8;False;False;1031930;39180
382404;184392;47;True;female;4;True;False;1031929;45989
382406;184392;17;False;male;8;False;False;1031931;39672
382407;184392;48;True;male;2;True;False;1031932;45075
517786;253524;14;False;male;8;False;False;3816721;39180
517783;253524;44;True;female;3;True;False;3816722;39376
517784;253524;3;False;female;8;False;False;3816723;37862
517785;253524;12;False;female;8;False;False;3816720;44378
562900;272817;13;False;male;8;False;False;3825813;39180
562899;272817;10;False;male;8;False;False;3825812;39187
562898;272817;38;True;female;2;True;False;3825814;39377
1266183;586291;14;False;male;8;False;False;3989905;39180
1266182;586291;46;True;female;3;False;False;3989906;44386
1763617;846541;6;False;male;8;False;False;4133973;39180
1763615;846541;5;False;male;8;False;False;4133971;38349
1763614;846541;42;True;male;3;True;False;4133970;44932
1763616;846541;42;False;female;8;True;False;4133972;39238
2692730;1296518;53;True;male;6;False;False;13666818;39180
2782792;1359448;22;False;male;8;False;False;4182825;39180
2783332;1359988;23;False;male;8;False;False;4182935;39180
124464;61568;33;True;male;2;True;False;898032;40265
124460;61568;2;False;male;8;False;False;898034;39187
124461;61568;31;False;female;8;True;False;898033;39945
124462;61568;11;False;male;8;False;False;898030;39316
124463;61568;12;False;female;8;False;True;898031;40235
2773454;1350110;13;False;male;8;True;False;4032479;40265
51676;26832;63;False;female;7;True;False;883126;38833
306506;147474;60;False;female;8;True;False;1016556;38833
306507;147474;58;False;male;6;True;False;1016557;40078
2184863;1059997;70;False;female;7;True;False;13543581;38833
2184864;1059997;69;False;male;7;True;True;13543580;40163
2215353;1073978;61;True;female;5;True;False;13552066;38833
2215352;1073978;64;False;male;7;True;False;13552065;44426
54050;27975;61;False;female;7;True;False;883599;39140
54051;27975;58;True;male;2;True;False;883600;45955
463646;224688;45;True;male;5;True;False;1054223;45955
463647;224688;15;False;male;8;True;False;1054224;39091
463643;224688;43;False;female;8;True;False;1054226;38710
463644;224688;19;True;male;5;True;False;1054225;39341
463645;224688;22;True;female;5;True;False;1054227;39352
835838;398832;56;True;male;2;True;False;3887577;45955
835837;398832;54;False;female;8;True;False;3887576;38799
1600937;755488;31;False;male;3;True;False;4084858;39560
1600938;755488;35;False;male;5;True;False;4084859;39549
1856393;898469;38;True;male;3;True;False;4161736;39560
1856392;898469;6;False;female;8;False;True;4161735;40235
1856395;898469;39;True;female;3;True;True;4161738;40066
1856394;898469;9;False;female;8;False;False;4161737;38135
1856396;898469;4;False;male;8;False;False;4161739;38915
2305013;1115601;44;True;male;2;True;False;13571712;39560
2305016;1115601;13;False;male;8;False;True;13571715;37872
2305014;1115601;39;True;female;5;True;False;13571713;39377
2305015;1115601;7;False;female;8;False;False;13571714;45963
347870;167893;46;True;female;5;True;True;1025023;46020
347869;167893;8;False;male;8;False;False;1025022;39187
726877;350986;56;True;female;5;True;True;3865310;46020
726876;350986;60;True;male;2;True;True;3865309;37932
997921;467673;55;False;female;8;True;True;3923607;46020
997919;467673;15;False;male;8;True;False;3923605;39828
997920;467673;55;True;male;3;True;False;3923606;40241
1437396;663898;59;True;female;5;True;True;4035723;46020
1485966;691303;52;True;female;3;True;True;4050390;46020
1485965;691303;13;False;female;8;False;False;4050389;44410
1485964;691303;50;True;male;5;True;False;4050388;46316
1485967;691303;16;False;male;8;True;False;4050391;38871
1493542;695483;48;True;female;5;True;True;4052645;46020
1493541;695483;16;False;female;8;False;True;4052647;40061
1493544;695483;18;False;female;8;True;False;4052644;40020
1493543;695483;51;True;male;3;True;False;4052646;37980
1493545;695483;21;False;male;8;True;False;4052643;38871
2075302;1007768;56;True;female;5;True;True;4215080;46020
2654836;1279751;57;True;female;5;True;True;13658301;46020
2654834;1279751;71;False;male;7;True;True;13658299;39895
2654835;1279751;24;True;male;5;True;False;13658300;38871
68424;34858;73;False;male;7;True;False;886505;46012
68425;34858;72;False;female;7;True;False;886506;37841
432672;208390;70;False;male;7;True;False;1043978;46012
2731102;1314790;71;False;male;7;True;False;13679165;46012
2731103;1314790;67;False;female;7;True;False;13679164;38784
2761016;1337672;52;False;male;8;True;False;3873974;46012
2476394;1199869;70;False;female;7;True;False;13616742;37841
2476393;1199869;70;False;male;7;True;False;13616741;39253
2676582;1289256;74;False;female;7;True;False;13662697;37841
2676583;1289256;69;False;male;7;True;False;13662696;38131
71629;36152;48;True;female;4;True;True;887193;39306
71630;36152;55;False;female;6;True;False;887192;38799
193946;93827;55;True;female;3;True;True;990085;39306
876978;415850;58;True;female;5;True;False;3896017;38799
876977;415850;61;True;male;6;True;False;3896016;39101
1006566;471219;47;True;female;5;True;False;3925324;38799
1006565;471219;17;False;female;8;False;False;3925323;37857
2008756;976122;51;True;female;5;True;False;4201397;38799
2008755;976122;9;False;male;8;False;False;4201396;39316
71806;36239;37;True;male;6;True;False;887231;40102
196105;94846;19;False;male;8;True;False;990634;40102
420352;202082;23;True;male;4;True;False;1040074;40102
729384;352156;37;True;male;2;True;False;3865827;40102
729385;352156;32;True;female;2;True;False;3865828;44388
1427675;658576;33;True;male;3;True;False;4032750;40102
1427678;658576;4;False;male;8;False;False;4032753;39316
1427676;658576;33;True;female;5;True;True;4032751;40223
1427677;658576;6;False;male;8;False;False;4032752;37715
1715420;819620;44;True;male;2;True;False;4119465;40102
1715422;819620;14;False;female;8;False;False;4119464;40245
1715421;819620;44;True;female;3;True;False;4119463;38844
1731507;828493;21;False;male;8;True;False;4124266;40102
2558645;1237261;32;True;male;5;True;False;13637575;40102
2558646;1237261;10;False;male;8;False;False;13637576;39316
2558643;1237261;33;True;female;5;True;False;13637573;39888
2558647;1237261;2;False;female;8;False;False;13637577;45085
2558644;1237261;4;False;female;8;False;False;13637574;45963
779614;374655;57;True;male;5;True;False;3876197;44414
779613;374655;25;True;female;4;False;False;3876198;39318
73994;37190;67;False;female;7;True;False;887675;46383
73995;37190;41;False;male;8;True;True;887674;37730
373549;179916;70;False;female;7;True;False;1030187;46383
373550;179916;59;True;male;2;True;False;1030186;39223
2728709;1313632;65;False;female;7;True;False;13678386;46383
2728708;1313632;72;False;male;7;True;False;13678387;39214
2314924;1119946;38;True;male;3;True;True;13573766;37730
2314925;1119946;44;True;female;3;True;False;13573767;39945
2314926;1119946;9;False;male;8;False;True;13573768;39963
2314923;1119946;6;False;male;8;False;False;13573765;39849
2758526;1335182;62;False;male;8;True;True;3827592;37730
76211;38287;65;False;female;7;False;False;888121;39514
412789;198541;97;False;female;8;False;False;1038155;39514
412788;198541;94;False;male;7;True;False;1038154;39472
1428461;658983;21;False;female;8;False;False;4033006;39514
1428459;658983;16;False;male;8;False;False;4033004;39672
1428460;658983;46;True;female;5;False;False;4033005;39506
1428458;658983;1;False;male;8;True;False;4033003;39544
1795544;864417;82;False;female;8;False;False;4143550;39514
2771330;1347986;101;False;female;7;False;False;3991801;39514
2784736;1361392;90;False;female;7;False;False;4195095;39514
2799790;1376446;84;False;female;7;False;False;13633733;39514
77394;38872;84;False;female;7;True;True;888355;46337
438930;211624;79;False;female;7;True;True;1045952;46337
1203927;557680;80;False;female;7;True;True;3972314;46337
2647873;1276665;88;False;female;7;True;True;13656853;46337
2754300;1330956;91;False;female;8;True;True;1032525;46337
77585;38987;63;False;male;8;True;False;888393;39293
295035;141702;66;True;male;2;True;False;1014223;39293
712779;344641;62;True;male;6;True;False;3862398;39293
712778;344641;60;False;female;8;False;True;3862397;40145
792439;380241;62;True;male;4;True;False;3878766;39293
792438;380241;54;False;female;8;True;False;3878767;38742
