person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
2457629;1190508;50;True;female;4;True;False;13610831;39820
2457628;1190508;20;False;male;8;True;False;13610833;39731
2494367;1209021;45;True;male;6;True;False;13622211;38199
2494366;1209021;19;False;male;8;True;True;13622210;39799
2494368;1209021;50;False;female;7;True;False;13622212;38707
2514365;1217858;50;True;male;6;True;False;13626324;38199
2514364;1217858;57;True;female;5;True;False;13626323;38707
2532607;1225713;86;False;male;7;True;False;13630968;38199
2532606;1225713;81;False;female;7;False;False;13630967;39027
2542445;1230094;54;True;male;5;True;False;13633899;38199
2542444;1230094;51;True;female;4;True;False;13633898;46329
2552052;1234331;52;True;male;6;True;False;13635837;38199
2552054;1234331;28;True;female;2;False;True;13635836;40061
2552053;1234331;47;True;female;5;True;False;13635835;37882
2636506;1271881;50;True;male;3;True;False;13654567;38199
2770656;1347312;27;True;male;6;True;False;3982826;38199
2788951;1365607;67;False;male;8;True;False;13533447;38199
6090;3256;67;False;female;7;True;False;873681;39512
13758;6978;74;False;female;7;True;False;875288;39512
134859;66305;67;False;female;7;True;False;900180;39512
134858;66305;74;False;male;7;True;True;900179;38109
135465;66614;67;False;female;8;True;False;900363;39512
135466;66614;72;False;male;7;True;False;900364;39103
390508;188163;60;True;female;6;True;False;1033609;39512
390507;188163;61;True;male;3;True;False;1033610;39293
928671;437945;60;True;female;4;True;False;3907310;39512
928673;437945;23;True;male;6;True;False;3907312;40091
928672;437945;61;True;male;2;True;False;3907311;39515
1062759;494404;61;True;female;5;True;False;3940943;39512
1062758;494404;61;True;male;3;True;True;3940942;40163
1097902;509325;69;False;female;8;True;False;3947941;39512
1097903;509325;71;False;male;7;True;False;3947942;39752
1863335;902344;62;False;female;8;True;False;4163901;39512
1915652;931488;63;False;female;8;True;False;4179451;39512
1915651;931488;65;False;male;7;True;False;4179452;39695
1937765;942617;72;False;female;7;True;False;4186848;39512
2051645;996029;72;False;female;7;True;False;4210212;39512
2062679;1001502;72;False;female;7;True;False;4212433;39512
2062678;1001502;74;False;male;7;True;False;4212432;46323
2062677;1001502;41;True;male;6;True;False;4212431;37832
2101162;1021400;72;False;female;7;True;False;4222291;39512
2101163;1021400;76;False;male;7;True;False;4222292;38331
2163267;1050386;73;False;female;7;True;False;13538206;39512
2163266;1050386;20;False;male;8;True;False;13538205;46357
2163264;1050386;43;True;female;5;True;False;13538203;37949
2163268;1050386;43;True;male;6;True;False;13538207;37832
2163265;1050386;18;False;male;8;True;False;13538204;38871
2191369;1063119;60;False;female;5;True;False;13545507;39512
2306856;1116396;69;False;female;7;True;False;13572084;39512
2306855;1116396;69;False;male;7;True;False;13572083;38111
2347377;1133615;60;True;female;5;True;False;13580365;39512
2435766;1179533;60;False;female;4;True;False;13604176;39512
2435765;1179533;62;False;male;7;True;False;13604175;39325
2474910;1199075;60;True;female;4;True;False;13616282;39512
2474911;1199075;56;True;male;4;True;False;13616283;39172
2544249;1230904;61;True;female;4;True;False;13634260;39512
2544248;1230904;63;False;male;7;True;False;13634259;39695
2620838;1264577;64;False;female;7;True;False;13651348;39512
6396;3406;83;False;female;7;True;False;873794;39673
6490;3453;74;False;female;7;True;False;873813;39673
33563;17310;92;False;female;7;True;False;879405;39673
38406;19947;81;False;female;7;True;False;880403;39673
55756;28810;102;False;female;7;True;False;883950;39673
68681;34972;83;False;female;7;True;False;886557;39673
88687;44551;93;False;female;8;True;False;890639;39673
98230;48839;53;False;female;8;True;False;892548;39673
98231;48839;59;True;female;5;False;True;892549;39690
112504;55702;90;False;female;7;True;False;895549;39673
152423;74922;64;False;female;7;True;False;980907;39673
176722;85943;92;False;female;7;True;False;985875;39673
180220;87436;84;False;female;7;True;False;986584;39673
204953;98983;39;False;female;8;True;False;993274;39673
226428;109100;92;False;female;8;True;False;997714;39673
280242;134996;46;False;female;8;True;False;1011133;39673
280245;134996;16;False;female;8;False;False;1011129;39514
280243;134996;43;False;male;8;True;False;1011132;39828
280246;134996;8;False;male;8;False;False;1011131;39305
280244;134996;11;False;female;8;False;False;1011130;38105
280241;134996;18;False;female;8;False;False;1011134;39146
314840;152057;80;False;female;7;True;False;1018238;39673
318001;153774;69;False;female;7;True;False;1018872;39673
318000;153774;71;False;male;7;True;True;1018871;39799
333090;161145;44;False;female;6;True;False;1021991;39673
333089;161145;36;False;male;8;True;False;1021990;39836
374594;180488;80;False;female;7;True;False;1030388;39673
374595;180488;82;False;male;7;False;False;1030387;46353
383442;184931;84;False;female;8;True;False;1032139;39673
471450;228826;20;False;female;8;True;False;1056717;39673
471447;228826;41;False;male;8;False;True;1056720;44991
471449;228826;8;False;male;8;True;True;1056716;39895
471451;228826;21;False;female;8;False;False;1056718;40007
471448;228826;3;False;female;8;False;False;1056719;39146
480307;233563;94;False;female;7;True;False;1059564;39673
507734;248213;92;False;female;8;True;False;1068367;39673
508150;248435;23;False;female;8;True;False;1068487;39673
513069;251085;55;True;female;5;True;False;1070042;39673
513068;251085;23;True;male;6;True;False;1070043;40085
525031;256626;100;False;female;7;True;False;3818180;39673
540535;263401;84;False;female;7;True;False;3821301;39673
557594;270581;92;False;female;7;True;False;3824749;39673
657173;317838;40;False;female;8;True;False;3848299;39673
712528;344525;81;False;female;7;True;False;3862346;39673
758785;365255;79;False;female;7;True;False;3871870;39673
766824;368898;91;False;female;7;True;False;3873522;39673
798207;382847;79;False;female;7;True;False;3879932;39673
919889;434133;69;False;female;8;True;False;3905102;39673
919888;434133;49;True;male;4;True;True;3905101;40272
919890;434133;46;False;female;2;False;False;3905103;39170
961242;452462;80;False;female;8;True;False;3915437;39673
1020127;476747;89;False;female;7;True;False;3928786;39673
1028766;480353;85;False;female;7;True;False;3931278;39673
1079521;501440;78;False;female;7;True;False;3944267;39673
1118505;518217;92;False;female;7;True;False;3952254;39673
1219025;564498;75;False;female;7;True;False;3976703;39673
1260541;583559;83;False;female;7;True;False;3988237;39673
1296843;600415;94;False;female;8;True;False;3997973;39673
1324742;613756;90;False;female;7;True;False;4006303;39673
1368624;633427;89;False;female;7;True;False;4019136;39673
1388077;641866;68;False;female;7;True;False;4024574;39673
1426003;657791;79;False;female;7;True;False;4032186;39673
1429306;659450;20;False;female;8;True;False;4033253;39673
1443649;667512;79;False;female;7;True;False;4037646;39673
1443650;667512;85;False;male;7;True;False;4037647;38689
1443651;667512;27;True;male;3;False;False;4037648;39180
1443648;667512;57;True;female;6;True;True;4037645;40113
1487543;692158;24;False;female;8;True;False;4050862;39673
1494111;695791;61;False;female;8;True;False;4052801;39673
1525970;713490;22;False;female;8;True;False;4062313;39673
1539445;720799;27;True;female;5;True;False;4066315;39673
1539446;720799;25;False;female;8;False;False;4066316;39355
1561859;733371;28;True;female;5;True;False;4073152;39673
1586464;747345;22;False;female;8;True;False;4080510;39673
1609189;759949;29;False;female;4;True;False;4087341;39673
1609186;759949;37;False;male;6;False;False;4087344;37830
1609190;759949;33;True;male;5;False;False;4087342;39672
1609187;759949;64;False;female;8;True;True;4087343;40115
1609188;759949;21;False;female;8;False;False;4087340;46349
1630943;772284;20;False;female;8;True;False;4093988;39673
1655478;786046;97;False;female;8;True;False;4101377;39673
1701668;811674;51;False;female;8;True;False;4115255;39673
1701671;811674;17;False;female;8;False;True;4115253;39197
1701670;811674;12;False;female;8;False;False;4115252;39110
1701669;811674;19;False;female;8;True;True;4115254;40109
1709357;816187;19;False;female;8;True;False;4117639;39673
1741871;834298;21;True;female;5;True;False;4127430;39673
1741870;834298;19;False;female;8;True;False;4127429;40171
1754342;841384;28;True;female;5;True;False;4131228;39673
1781154;856340;90;False;female;7;True;False;4139259;39673
1798780;866183;55;False;female;8;True;False;4144513;39673
1834817;886289;5;False;female;8;True;False;4155177;39673
1834815;886289;2;False;male;8;False;False;4155175;39180
1834816;886289;30;False;female;5;False;False;4155176;37897
1868956;905436;20;False;female;8;True;False;4165539;39673
1868955;905436;20;False;female;8;True;False;4165538;39519
1874350;908426;94;False;female;8;True;False;4167133;39673
1882790;913247;5;False;female;8;True;False;4169666;39673
1882792;913247;27;False;male;8;False;False;4169668;38813
1882793;913247;3;False;female;8;False;True;4169669;38078
1882791;913247;24;False;female;8;False;False;4169667;39318
1930980;939320;93;False;female;8;True;False;4185484;39673
2048547;994586;51;False;female;8;True;False;4209551;39673
2064299;1002379;90;False;female;7;True;False;4212814;39673
2085912;1012913;19;False;female;8;True;False;4217493;39673
2093678;1017154;83;False;female;7;True;False;4219945;39673
2097112;1019098;83;False;female;7;True;False;4221011;39673
2199173;1066607;88;False;female;7;True;False;13547852;39673
2272874;1100949;96;False;female;8;True;False;13565096;39673
2275638;1102320;85;False;female;7;True;False;13565666;39673
2305459;1115801;82;False;female;7;True;False;13571804;39673
2348541;1134127;85;False;female;7;True;False;13580598;39673
2369598;1143951;82;False;female;7;True;False;13584838;39673
2373638;1145697;91;False;female;7;True;False;13585659;39673
2383102;1150259;88;False;female;7;True;False;13587955;39673
2397765;1158560;77;False;female;7;True;False;13592556;39673
2504792;1213742;82;False;female;7;True;False;13624285;39673
2549869;1233424;88;False;female;7;True;False;13635398;39673
2552664;1234603;79;False;female;7;True;False;13635956;39673
2572570;1243274;79;False;female;7;True;False;13641553;39673
2580116;1246411;89;False;female;7;True;False;13643069;39673
2647873;1276665;88;False;female;7;True;False;13656853;39673
2711488;1305325;74;False;female;7;True;False;13672764;39673
2712823;1305987;92;False;female;7;True;False;13673195;39673
2723787;1311210;77;False;female;7;True;False;13676753;39673
2745469;1322125;90;False;female;7;True;False;877891;39673
2747997;1324653;87;False;female;7;True;False;904973;39673
2749304;1325960;87;False;female;7;True;False;984628;39673
2750573;1327229;90;False;female;7;True;False;993137;39673
2755434;1332090;76;False;female;7;True;False;1053558;39673
2755888;1332544;91;False;female;7;True;False;1053649;39673
2756599;1333255;96;False;female;7;True;False;1053793;39673
2756696;1333352;93;False;female;7;True;False;1071490;39673
2758050;1334706;90;False;female;8;True;False;3827495;39673
2759658;1336314;11;False;female;8;True;False;3849341;39673
2762306;1338962;81;False;female;7;True;False;3891796;39673
2763499;1340155;98;False;female;7;True;False;3903566;39673
2768630;1345286;77;False;female;8;True;False;3951176;39673
2772895;1349551;98;False;female;7;True;False;4005675;39673
2777693;1354349;92;False;female;7;True;False;4181396;39673
2784626;1361282;85;False;female;7;True;False;4193280;39673
2785274;1361930;87;False;female;7;True;False;4202291;39673
2786638;1363294;19;False;female;8;True;False;4212572;39673
2791865;1368521;97;False;female;7;True;False;13566720;39673
2794202;1370858;79;False;female;8;True;False;13602282;39673
2795334;1371990;89;False;female;7;True;False;13602620;39673
2799740;1376396;93;False;female;8;True;False;13633722;39673
2800923;1377579;81;False;female;8;True;False;13645286;39673
2801412;1378068;88;False;female;7;True;False;13653613;39673
2802289;1378945;93;False;female;7;True;False;13664481;39673
2803136;1379792;100;False;female;7;True;False;13683713;39673
6572;3490;64;False;male;6;True;False;873830;38689
443988;214353;61;False;male;8;True;False;1047574;38689
443987;214353;53;True;female;4;True;False;1047573;46372
766290;368652;61;False;male;4;True;False;3873414;38689
1532876;717172;33;True;male;3;True;False;4064335;38689
1532877;717172;35;True;female;5;False;False;4064336;38105
1928178;937942;68;False;male;7;True;False;4184926;38689
2152702;1045605;64;False;male;7;True;False;13536035;38689
2152703;1045605;47;True;female;4;True;False;13536034;37866
2152704;1045605;18;False;female;8;True;False;13536033;38714
2156244;1047218;62;False;male;6;True;False;13536785;38689
2156245;1047218;94;False;female;7;True;True;13536786;39245
2159648;1048848;71;False;male;7;True;False;13537481;38689
2159649;1048848;68;False;female;7;True;False;13537482;46376
2201697;1067764;67;False;male;7;True;False;13548569;38689
2201696;1067764;68;False;female;7;True;False;13548568;44425
2269299;1099265;74;False;male;7;True;False;13564371;38689
2269300;1099265;69;False;female;7;False;False;13564372;45019
2277528;1103222;64;False;male;7;True;False;13566045;38689
2277527;1103222;62;False;female;7;False;False;13566044;39689
2647229;1276387;70;False;male;7;True;False;13656723;38689
2647228;1276387;65;False;female;7;True;False;13656722;38817
6715;3565;67;False;female;7;True;False;873859;45052
67436;34429;70;False;female;4;True;False;886305;45052
67437;34429;71;False;male;7;True;False;886306;39515
177838;86402;69;False;female;7;True;False;986102;45052
177839;86402;68;False;male;7;True;False;986103;45098
242974;117179;69;False;female;7;True;False;1001211;45052
242973;117179;69;False;male;7;True;False;1001210;45948
258526;124414;64;False;female;7;True;False;1005520;45052
258525;124414;66;False;male;7;True;False;1005519;45986
314419;151786;70;False;female;7;True;False;1018153;45052
314418;151786;42;True;female;5;True;False;1018154;39217
325659;157573;73;False;female;7;True;False;1020514;45052
325660;157573;80;False;male;7;True;False;1020513;38790
329720;159526;69;False;female;7;True;False;1021320;45052
329719;159526;73;False;male;7;True;False;1021319;46012
332100;160626;72;False;female;7;True;False;1021795;45052
332099;160626;67;False;male;7;True;False;1021794;46342
494237;240961;69;False;female;7;True;False;1064008;45052
518461;253769;60;True;female;4;True;False;3816853;45052
518463;253769;2;False;male;8;False;False;3816855;46353
518462;253769;31;True;female;4;True;False;3816854;39238
568258;275184;60;True;female;6;True;False;3826887;45052
568259;275184;62;False;male;7;True;True;3826888;40163
941135;443432;62;False;female;8;True;False;3910405;45052
941133;443432;22;False;female;8;False;True;3910407;40061
941136;443432;52;True;female;2;True;False;3910403;45923
941137;443432;8;False;male;8;False;False;3910404;38813
941132;443432;18;False;male;8;True;True;3910408;40096
941134;443432;24;False;female;8;True;False;3910406;38966
1628153;770714;66;False;female;8;True;False;4093126;45052
1628155;770714;68;False;male;7;True;False;4093128;38354
1628154;770714;22;False;female;8;True;False;4093127;39085
1643677;779289;73;False;female;8;True;False;4097775;45052
1643676;779289;51;False;male;8;True;False;4097774;39172
1643675;779289;28;True;male;6;True;False;4097773;37806
1643674;779289;78;False;male;7;True;False;4097772;38766
1928666;938178;66;False;female;8;True;False;4185026;45052
1928665;938178;70;False;male;7;True;False;4185027;39720
1955652;950794;60;True;female;4;True;False;4190528;45052
1955654;950794;86;False;female;7;True;False;4190527;44395
1955653;950794;68;False;male;7;True;False;4190529;44923
1959059;952345;70;False;female;7;True;False;4191202;45052
1959058;952345;78;False;male;7;True;False;4191201;38821
1961480;953590;67;False;female;7;True;False;4191690;45052
1961481;953590;67;False;male;7;True;False;4191689;46323
2006445;975107;66;False;female;7;True;False;4200929;45052
2006444;975107;75;False;male;7;True;False;4200928;38088
2060546;1000494;71;False;female;7;True;False;4212009;45052
2060545;1000494;81;False;male;7;True;False;4212008;38781
2215353;1073978;61;True;female;5;True;False;13552066;45052
2215352;1073978;64;False;male;7;True;False;13552065;44242
2244066;1087575;73;False;female;7;True;False;13558314;45052
2244065;1087575;79;False;male;7;True;False;13558315;38781
2553101;1234787;64;False;female;5;True;False;13636042;45052
2594767;1252723;74;False;female;7;True;False;13646063;45052
2698958;1299523;66;False;female;7;True;False;13668793;45052
2698959;1299523;54;True;female;5;True;False;13668794;45014
15603;7887;6;False;female;8;False;True;875665;39134
15604;7887;42;True;female;5;True;False;875666;37993
15605;7887;40;True;male;4;True;False;875667;39767
87034;43820;14;False;female;8;False;True;890311;39134
87035;43820;46;False;female;5;True;False;890312;39724
155564;76329;11;False;female;8;False;True;981535;39134
155567;76329;33;False;female;8;True;False;981538;44373
155563;76329;14;False;male;8;False;False;981534;39787
155566;76329;7;False;male;8;False;True;981537;37872
155565;76329;37;True;male;4;True;False;981536;38312
224183;107986;12;False;female;8;False;True;997201;39134
224184;107986;15;False;female;8;True;False;997202;46335
224185;107986;44;True;male;5;True;False;997203;38685
224182;107986;41;True;female;3;True;False;997200;39238
246334;118763;13;False;female;8;False;True;1002126;39134
246332;118763;40;True;female;5;True;False;1002128;37993
246331;118763;16;False;female;8;True;False;1002130;39504
246336;118763;8;False;female;8;False;False;1002125;39208
246335;118763;53;True;male;2;True;False;1002127;39882
246333;118763;17;False;male;8;False;False;1002129;39004
249456;120268;9;False;female;8;False;True;1002972;39134
249457;120268;36;True;male;3;True;False;1002969;45936
249458;120268;14;False;female;8;False;False;1002971;39230
249455;120268;6;False;female;8;False;False;1002973;46024
249454;120268;37;True;female;5;True;False;1002970;39888
255811;123174;10;False;female;8;False;True;1004691;39134
255812;123174;44;True;male;3;True;False;1004690;40175
255813;123174;40;False;female;3;True;False;1004689;39210
284409;136904;9;False;female;8;False;True;1011977;39134
284408;136904;8;False;female;8;False;False;1011976;39975
284411;136904;58;False;male;8;True;False;1011979;39544
284410;136904;12;False;female;8;False;False;1011978;39208
284407;136904;31;False;female;5;True;True;1011975;38206
344954;166558;12;False;female;8;False;True;1024439;39134
344953;166558;8;False;female;8;False;True;1024438;40235
344955;166558;5;False;male;8;False;False;1024440;39787
344951;166558;41;False;female;5;True;False;1024442;37949
344952;166558;40;True;male;5;True;False;1024441;45959
357973;172232;2;False;female;8;False;True;1027043;39134
357972;172232;26;False;female;5;True;False;1027042;39741
357974;172232;32;True;male;4;True;False;1027044;44209
380344;183333;9;False;female;8;False;True;1031522;39134
380343;183333;38;False;female;5;True;False;1031521;38081
380342;183333;13;False;female;8;False;False;1031523;39247
380345;183333;39;True;male;3;True;False;1031524;39579
398406;191960;14;False;female;8;False;True;1035220;39134
398404;191960;47;True;female;5;True;False;1035218;38799
398403;191960;23;False;female;8;True;False;1035217;38702
398407;191960;50;True;male;2;True;False;1035221;40078
398405;191960;25;False;female;8;True;False;1035219;39993
489764;238553;9;False;female;8;False;True;1062580;39134
489765;238553;43;True;female;5;True;False;1062581;39964
509956;249422;1;False;female;8;False;True;1069060;39134
509958;249422;32;True;female;5;True;True;1069062;40223
509957;249422;37;True;male;4;True;False;1069061;40265
525760;256974;12;False;female;8;False;True;3818325;39134
525763;256974;3;False;female;8;False;False;3818328;39975
525761;256974;37;True;female;5;True;False;3818326;39937
525762;256974;39;True;male;4;True;False;3818327;38778
557954;270731;14;False;female;8;False;True;3824819;39134
557955;270731;43;True;female;5;True;False;3824820;39888
557953;270731;11;False;female;8;False;False;3824818;44378
569491;275679;4;False;female;8;False;True;3827138;39134
569488;275679;5;False;male;8;False;False;3827135;39694
569489;275679;33;False;male;6;True;False;3827136;44932
569490;275679;30;True;female;5;True;False;3827137;39888
587398;284431;5;False;female;8;False;True;3830905;39134
587396;284431;10;False;female;8;False;False;3830903;38135
587397;284431;37;True;female;1;True;False;3830904;38998
637992;308784;4;False;female;8;False;True;3843259;39134
637993;308784;29;True;female;2;False;True;3843260;40061
697329;337231;13;False;female;8;False;True;3858516;39134
697326;337231;43;True;female;5;True;False;3858514;45997
697328;337231;18;False;female;8;True;False;3858513;38975
697327;337231;48;False;male;2;True;False;3858515;37821
704517;340755;4;False;female;8;False;True;3860284;39134
704518;340755;31;True;female;5;True;False;3860285;38735
710225;343503;7;False;female;8;False;True;3861874;39134
710223;343503;4;False;female;8;False;True;3861872;40235
710226;343503;38;False;female;5;True;False;3861875;39937
710224;343503;35;True;male;6;True;False;3861873;46326
738803;356307;13;False;female;8;False;True;3867748;39134
738801;356307;17;False;male;8;False;True;3867746;44991
738805;356307;20;False;male;8;True;False;3867750;39161
738804;356307;50;True;male;2;True;False;3867749;40111
738802;356307;50;False;female;8;True;False;3867747;38890
757089;364508;3;False;female;8;False;True;3871532;39134
757090;364508;38;False;male;8;True;False;3871531;39331
757092;364508;10;False;female;8;False;False;3871528;39975
757094;364508;17;False;male;8;True;True;3871529;40096
757093;364508;8;False;male;8;False;True;3871527;39963
757091;364508;42;True;female;3;True;False;3871530;39174
771314;370935;2;False;female;8;False;True;3874555;39134
771315;370935;39;True;female;5;True;False;3874556;40166
818664;391737;10;False;female;8;False;True;3884191;39134
818665;391737;7;False;female;8;False;False;3884188;40064
818666;391737;42;True;male;3;True;False;3884189;39822
818667;391737;37;True;female;4;True;False;3884190;39772
825314;394504;3;False;female;8;False;True;3885500;39134
825313;394504;45;True;male;4;True;False;3885501;39882
825315;394504;35;True;female;5;True;False;3885502;39888
841560;401204;10;False;female;8;False;True;3888710;39134
841559;401204;40;True;female;5;True;False;3888709;39380
841558;401204;42;True;male;6;True;False;3888708;38930
841557;401204;11;False;male;8;False;True;3888707;37872
843635;402057;2;False;female;8;False;True;3889121;39134
843636;402057;37;True;female;4;True;False;3889122;38717
843633;402057;8;False;male;8;False;False;3889123;38091
843634;402057;37;True;male;4;True;False;3889124;39113
848701;404104;3;False;female;8;False;True;3890135;39134
848703;404104;36;True;female;5;True;False;3890133;39945
848704;404104;34;True;male;4;True;False;3890132;39767
848702;404104;1;False;male;8;False;False;3890134;38349
889101;420974;14;False;female;8;False;True;3898489;39134
889103;420974;46;True;male;4;True;False;3898487;40141
889102;420974;16;False;male;8;True;False;3898488;40180
889104;420974;48;True;female;4;True;False;3898486;37903
902676;426726;1;False;female;8;False;True;3901244;39134
902677;426726;33;True;female;5;True;False;3901242;39964
902678;426726;40;True;female;3;True;False;3901243;39964
931686;439258;2;False;female;8;False;True;3908051;39134
931687;439258;27;False;female;5;True;True;3908052;39311
949057;447035;4;False;female;8;False;True;3912416;39134
949055;447035;6;False;male;8;False;False;3912414;39498
949056;447035;37;False;female;8;True;True;3912415;40075
949058;447035;70;False;female;7;False;True;3912418;40145
949053;447035;70;False;male;7;True;False;3912417;39814
949054;447035;36;True;male;4;True;False;3912413;39822
1020487;476925;13;False;female;8;False;True;3928890;39134
1020486;476925;5;False;female;8;False;False;3928889;45963
1020485;476925;11;False;female;8;False;False;3928888;39247
1020484;476925;41;False;female;8;True;False;3928887;38115
1020488;476925;41;True;male;4;True;False;3928891;45933
1035268;482972;4;False;female;8;False;True;3933095;39134
1035271;482972;32;True;male;4;True;False;3933098;39331
1035270;482972;2;False;female;8;False;False;3933097;38135
1035269;482972;30;True;female;6;True;False;3933096;39210
1037896;484007;14;False;female;8;False;True;3933862;39134
1037894;484007;35;True;female;5;True;False;3933863;44373
1037897;484007;34;True;male;6;True;False;3933865;38930
1037895;484007;9;False;male;8;False;False;3933864;38915
1067855;496549;14;False;female;8;False;True;3941951;39134
1067856;496549;53;True;male;2;True;False;3941952;40141
1067854;496549;17;False;female;8;True;False;3941954;39504
1067853;496549;54;True;female;3;True;False;3941955;38867
1067857;496549;21;False;female;8;True;False;3941953;39840
1068047;496613;2;False;female;8;False;True;3941987;39134
1068045;496613;6;False;male;8;False;False;3941985;38091
1068046;496613;9;False;female;8;False;False;3941986;40064
1068049;496613;43;False;female;3;True;False;3941989;39567
1068048;496613;50;True;male;3;True;False;3941988;40057
1069883;497414;12;False;female;8;False;True;3942359;39134
1069884;497414;9;False;male;8;False;False;3942357;45968
1069885;497414;41;True;male;3;True;False;3942358;38685
1069882;497414;41;True;female;3;True;False;3942360;39772
1081740;502395;1;False;female;8;False;True;3944710;39134
1081739;502395;29;True;male;6;True;True;3944709;40096
1081738;502395;27;True;female;4;True;False;3944708;39192
1099204;509901;2;False;female;8;False;True;3948202;39134
1099203;509901;30;True;female;4;True;False;3948201;37925
1099202;509901;36;True;male;2;True;False;3948200;37832
1195903;554100;1;False;female;8;False;True;3970004;39134
1195905;554100;5;False;female;8;False;True;3970006;39134
1195906;554100;36;True;female;4;True;True;3970007;40066
1195904;554100;36;True;male;3;True;False;3970005;40181
1236169;572343;6;False;female;8;False;True;3981635;39134
1236171;572343;9;False;female;8;False;True;3981637;39134
1236172;572343;42;False;female;8;True;False;3981638;39772
1236170;572343;45;True;male;3;True;False;3981636;37821
1343535;622151;5;False;female;8;False;True;4011794;39134
1343538;622151;2;False;female;8;False;True;4011791;39134
1343533;622151;5;False;female;8;False;False;4011796;40245
1343534;622151;7;False;female;8;False;False;4011795;40064
1343536;622151;36;False;female;8;True;True;4011793;38206
1343537;622151;37;True;male;3;True;False;4011792;45058
1401219;647368;10;False;female;8;False;True;4027223;39134
1401217;647368;21;False;female;8;True;False;4027227;39504
1401221;647368;43;True;male;5;True;False;4027225;39545
1401220;647368;42;True;female;5;True;True;4027224;38206
1401218;647368;13;False;female;8;False;False;4027226;46311
1414521;652977;2;False;female;8;False;True;4029898;39134
1414524;652977;29;False;female;5;True;True;4029896;39311
1414522;652977;38;True;male;6;True;False;4029897;39659
1414523;652977;6;False;female;8;False;False;4029895;46311
1425561;657598;8;False;female;8;False;True;4032098;39134
1425562;657598;46;True;male;3;True;False;4032097;37980
1425563;657598;39;True;female;5;True;False;4032096;38998
1458750;675869;5;False;female;8;False;True;4042074;39134
1458749;675869;1;False;male;8;False;False;4042075;39694
1458752;675869;8;False;male;8;False;False;4042072;38798
1458751;675869;39;True;male;3;True;False;4042076;37726
1458753;675869;32;False;female;8;True;False;4042073;40140
1488955;692953;7;False;female;8;False;True;4051275;39134
1488956;692953;40;True;female;4;True;True;4051276;40066
1488954;692953;3;False;female;8;False;False;4051274;39230
1488957;692953;42;True;male;4;True;False;4051277;38068
1500462;699237;13;False;female;8;False;True;4054732;39134
1500463;699237;47;True;female;4;True;False;4054734;37866
1500459;699237;12;False;female;8;False;False;4054735;40245
1500461;699237;48;True;male;2;True;False;4054733;39882
1500460;699237;16;False;male;8;True;False;4054736;37839
1515403;707682;1;False;female;8;False;True;4059244;39134
1515404;707682;36;True;male;3;True;False;4059245;38096
1515405;707682;35;True;female;3;True;False;4059246;39213
1575090;740933;10;False;female;8;False;True;4077112;39134
1575091;740933;41;True;male;3;True;False;4077113;40102
1575092;740933;5;False;male;8;False;False;4077114;40271
1575089;740933;44;True;female;4;True;False;4077111;39709
1586053;747100;10;False;female;8;False;True;4080386;39134
1586052;747100;42;True;female;3;True;False;4080385;39945
1586054;747100;42;True;male;3;True;False;4080383;39549
1586055;747100;7;False;male;8;False;True;4080384;39963
1611754;761428;1;False;female;8;False;True;4088087;39134
1611757;761428;3;False;female;8;False;True;4088086;39134
1611755;761428;33;True;male;2;True;False;4088088;45047
1611756;761428;33;True;female;3;True;False;4088085;39174
1621620;766982;2;False;female;8;False;True;4091086;39134
1621621;766982;38;True;male;2;True;False;4091087;39767
1621622;766982;38;True;female;2;True;True;4091088;44944
1623609;768117;3;False;female;8;False;True;4091694;39134
1623608;768117;1;False;female;8;False;True;4091692;37739
1623607;768117;32;False;female;5;True;False;4091693;45997
1623605;768117;5;False;female;8;False;False;4091695;40064
1623606;768117;11;False;female;8;False;False;4091696;46024
1623604;768117;35;True;male;2;True;False;4091697;37726
1630317;771926;11;False;female;8;False;True;4093797;39134
1630316;771926;5;False;female;8;False;False;4093799;40245
1630319;771926;33;False;female;6;True;False;4093798;39964
1630318;771926;42;True;male;3;True;False;4093796;38863
1630315;771926;8;False;female;8;False;True;4093800;44431
1701983;811855;7;False;female;8;False;True;4115350;39134
1701981;811855;13;False;female;8;False;False;4115348;38135
1701982;811855;5;False;male;8;False;False;4115349;39498
1701984;811855;10;False;female;8;False;False;4115351;39230
1701980;811855;38;False;female;5;True;False;4115347;37949
1709342;816176;6;False;female;8;False;True;4117634;39134
1709338;816176;32;True;female;5;True;False;4117630;39964
1709339;816176;37;True;male;2;True;False;4117631;44952
1709341;816176;13;False;male;8;False;False;4117633;46379
1709340;816176;18;False;female;8;True;False;4117632;40093
1749875;838831;4;False;female;8;False;True;4129869;39134
1749877;838831;28;True;male;4;False;False;4129871;37000
1749874;838831;6;False;male;8;False;False;4129868;38091
1749876;838831;32;True;female;5;True;False;4129870;38735
1785857;858979;7;False;female;8;False;True;4140633;39134
1785858;858979;3;False;male;8;False;False;4140634;38813
1785860;858979;42;True;male;3;True;False;4140636;46326
1785859;858979;35;False;female;8;True;False;4140635;45066
1850262;894960;2;False;female;8;False;True;4159854;39134
1850263;894960;4;False;female;8;False;True;4159855;39134
1850264;894960;29;True;male;4;False;False;4159856;37000
1850265;894960;26;False;female;8;True;True;4159857;40200
1900856;923230;2;False;female;8;False;True;4174999;39134
1900857;923230;38;True;male;5;True;False;4175000;45936
