owner_id;mode;vehicle_id;type_id;critair;technology;age;euro
1088837;car;1088837:car;default_car;Crit'air 1;Gazole;0;6
1093325;car;1093325:car;default_car;Crit'air 1;Gazole;0;6
1093326;car;1093326:car;default_car;Crit'air 1;Gazole;0;6
1093324;car;1093324:car;default_car;Crit'air 1;Gazole;0;6
1108796;car;1108796:car;default_car;Crit'air 1;Gazole;0;6
1108799;car;1108799:car;default_car;Crit'air 1;Gazole;0;6
1108798;car;1108798:car;default_car;Crit'air 1;Gazole;0;6
1108797;car;1108797:car;default_car;Crit'air 1;Gazole;0;6
1118157;car;1118157:car;default_car;Crit'air 1;Gazole;0;6
1118154;car;1118154:car;default_car;Crit'air 1;Gazole;0;6
1118156;car;1118156:car;default_car;Crit'air 1;Gazole;0;6
1118155;car;1118155:car;default_car;Crit'air 1;Gazole;0;6
1152409;car;1152409:car;default_car;Crit'air 1;Gazole;0;6
1152410;car;1152410:car;default_car;Crit'air 1;Gazole;0;6
1152411;car;1152411:car;default_car;Crit'air 1;Gazole;0;6
1158927;car;1158927:car;default_car;Crit'air 1;Gazole;0;6
1158928;car;1158928:car;default_car;Crit'air 1;Gazole;0;6
1158926;car;1158926:car;default_car;Crit'air 1;Gazole;0;6
1158929;car;1158929:car;default_car;Crit'air 1;Gazole;0;6
1181846;car;1181846:car;default_car;Crit'air 1;Gazole;0;6
1181845;car;1181845:car;default_car;Crit'air 1;Gazole;0;6
1181843;car;1181843:car;default_car;Crit'air 1;Gazole;0;6
1181844;car;1181844:car;default_car;Crit'air 1;Gazole;0;6
1188751;car;1188751:car;default_car;Crit'air 1;Gazole;0;6
1188750;car;1188750:car;default_car;Crit'air 1;Gazole;0;6
1188749;car;1188749:car;default_car;Crit'air 1;Gazole;0;6
1199898;car;1199898:car;default_car;Crit'air 1;Gazole;0;6
1199897;car;1199897:car;default_car;Crit'air 1;Gazole;0;6
1199896;car;1199896:car;default_car;Crit'air 1;Gazole;0;6
1226345;car;1226345:car;default_car;Crit'air 1;Gazole;0;6
1226348;car;1226348:car;default_car;Crit'air 1;Gazole;0;6
1226347;car;1226347:car;default_car;Crit'air 1;Gazole;0;6
1226346;car;1226346:car;default_car;Crit'air 1;Gazole;0;6
1300312;car;1300312:car;default_car;Crit'air 1;Gazole;0;6
1300310;car;1300310:car;default_car;Crit'air 1;Gazole;0;6
1300309;car;1300309:car;default_car;Crit'air 1;Gazole;0;6
1300313;car;1300313:car;default_car;Crit'air 1;Gazole;0;6
1300311;car;1300311:car;default_car;Crit'air 1;Gazole;0;6
1357914;car;1357914:car;default_car;Crit'air 1;Gazole;0;6
1357910;car;1357910:car;default_car;Crit'air 1;Gazole;0;6
1357911;car;1357911:car;default_car;Crit'air 1;Gazole;0;6
1357912;car;1357912:car;default_car;Crit'air 1;Gazole;0;6
1357913;car;1357913:car;default_car;Crit'air 1;Gazole;0;6
1381659;car;1381659:car;default_car;Crit'air 1;Gazole;0;6
1381658;car;1381658:car;default_car;Crit'air 1;Gazole;0;6
1381660;car;1381660:car;default_car;Crit'air 1;Gazole;0;6
1381657;car;1381657:car;default_car;Crit'air 1;Gazole;0;6
1446197;car;1446197:car;default_car;Crit'air 1;Gazole;0;6
1446196;car;1446196:car;default_car;Crit'air 1;Gazole;0;6
1446195;car;1446195:car;default_car;Crit'air 1;Gazole;0;6
1446198;car;1446198:car;default_car;Crit'air 1;Gazole;0;6
1452232;car;1452232:car;default_car;Crit'air 1;Gazole;0;6
1452231;car;1452231:car;default_car;Crit'air 1;Gazole;0;6
1452230;car;1452230:car;default_car;Crit'air 1;Gazole;0;6
1452229;car;1452229:car;default_car;Crit'air 1;Gazole;0;6
1452341;car;1452341:car;default_car;Crit'air 1;Gazole;0;6
1452343;car;1452343:car;default_car;Crit'air 1;Gazole;0;6
1452342;car;1452342:car;default_car;Crit'air 1;Gazole;0;6
1484849;car;1484849:car;default_car;Crit'air 1;Gazole;0;6
1484847;car;1484847:car;default_car;Crit'air 1;Gazole;0;6
1484850;car;1484850:car;default_car;Crit'air 1;Gazole;0;6
1484848;car;1484848:car;default_car;Crit'air 1;Gazole;0;6
1486169;car;1486169:car;default_car;Crit'air 1;Gazole;0;6
1486170;car;1486170:car;default_car;Crit'air 1;Gazole;0;6
1486168;car;1486168:car;default_car;Crit'air 1;Gazole;0;6
1512587;car;1512587:car;default_car;Crit'air 1;Gazole;0;6
1512585;car;1512585:car;default_car;Crit'air 1;Gazole;0;6
1512589;car;1512589:car;default_car;Crit'air 1;Gazole;0;6
1512586;car;1512586:car;default_car;Crit'air 1;Gazole;0;6
1512588;car;1512588:car;default_car;Crit'air 1;Gazole;0;6
1716293;car;1716293:car;default_car;Crit'air 1;Gazole;0;6
1716292;car;1716292:car;default_car;Crit'air 1;Gazole;0;6
1716290;car;1716290:car;default_car;Crit'air 1;Gazole;0;6
1716291;car;1716291:car;default_car;Crit'air 1;Gazole;0;6
1790651;car;1790651:car;default_car;Crit'air 1;Gazole;0;6
1790653;car;1790653:car;default_car;Crit'air 1;Gazole;0;6
1790650;car;1790650:car;default_car;Crit'air 1;Gazole;0;6
1790652;car;1790652:car;default_car;Crit'air 1;Gazole;0;6
1790648;car;1790648:car;default_car;Crit'air 1;Gazole;0;6
1790649;car;1790649:car;default_car;Crit'air 1;Gazole;0;6
1856782;car;1856782:car;default_car;Crit'air 1;Gazole;0;6
1856781;car;1856781:car;default_car;Crit'air 1;Gazole;0;6
1856780;car;1856780:car;default_car;Crit'air 1;Gazole;0;6
1856783;car;1856783:car;default_car;Crit'air 1;Gazole;0;6
1917162;car;1917162:car;default_car;Crit'air 1;Gazole;0;6
1917159;car;1917159:car;default_car;Crit'air 1;Gazole;0;6
1917160;car;1917160:car;default_car;Crit'air 1;Gazole;0;6
1917161;car;1917161:car;default_car;Crit'air 1;Gazole;0;6
1940350;car;1940350:car;default_car;Crit'air 1;Gazole;0;6
1940353;car;1940353:car;default_car;Crit'air 1;Gazole;0;6
1940349;car;1940349:car;default_car;Crit'air 1;Gazole;0;6
1940351;car;1940351:car;default_car;Crit'air 1;Gazole;0;6
1940352;car;1940352:car;default_car;Crit'air 1;Gazole;0;6
1940348;car;1940348:car;default_car;Crit'air 1;Gazole;0;6
1940347;car;1940347:car;default_car;Crit'air 1;Gazole;0;6
2007737;car;2007737:car;default_car;Crit'air 1;Gazole;0;6
2007738;car;2007738:car;default_car;Crit'air 1;Gazole;0;6
2007740;car;2007740:car;default_car;Crit'air 1;Gazole;0;6
2007739;car;2007739:car;default_car;Crit'air 1;Gazole;0;6
2126536;car;2126536:car;default_car;Crit'air 1;Gazole;0;6
2126538;car;2126538:car;default_car;Crit'air 1;Gazole;0;6
2126534;car;2126534:car;default_car;Crit'air 1;Gazole;0;6
2126535;car;2126535:car;default_car;Crit'air 1;Gazole;0;6
2126537;car;2126537:car;default_car;Crit'air 1;Gazole;0;6
2141060;car;2141060:car;default_car;Crit'air 1;Gazole;0;6
2141059;car;2141059:car;default_car;Crit'air 1;Gazole;0;6
2141061;car;2141061:car;default_car;Crit'air 1;Gazole;0;6
2150276;car;2150276:car;default_car;Crit'air 1;Gazole;0;6
2150277;car;2150277:car;default_car;Crit'air 1;Gazole;0;6
2150275;car;2150275:car;default_car;Crit'air 1;Gazole;0;6
2203793;car;2203793:car;default_car;Crit'air 1;Gazole;0;6
2203791;car;2203791:car;default_car;Crit'air 1;Gazole;0;6
2203792;car;2203792:car;default_car;Crit'air 1;Gazole;0;6
2203788;car;2203788:car;default_car;Crit'air 1;Gazole;0;6
2203790;car;2203790:car;default_car;Crit'air 1;Gazole;0;6
2203789;car;2203789:car;default_car;Crit'air 1;Gazole;0;6
2214282;car;2214282:car;default_car;Crit'air 1;Gazole;0;6
2214283;car;2214283:car;default_car;Crit'air 1;Gazole;0;6
2214280;car;2214280:car;default_car;Crit'air 1;Gazole;0;6
2214281;car;2214281:car;default_car;Crit'air 1;Gazole;0;6
2234176;car;2234176:car;default_car;Crit'air 1;Gazole;0;6
2234175;car;2234175:car;default_car;Crit'air 1;Gazole;0;6
2234178;car;2234178:car;default_car;Crit'air 1;Gazole;0;6
2234177;car;2234177:car;default_car;Crit'air 1;Gazole;0;6
2234174;car;2234174:car;default_car;Crit'air 1;Gazole;0;6
2297659;car;2297659:car;default_car;Crit'air 1;Gazole;0;6
2297658;car;2297658:car;default_car;Crit'air 1;Gazole;0;6
2297661;car;2297661:car;default_car;Crit'air 1;Gazole;0;6
2297660;car;2297660:car;default_car;Crit'air 1;Gazole;0;6
2382315;car;2382315:car;default_car;Crit'air 1;Gazole;0;6
2382318;car;2382318:car;default_car;Crit'air 1;Gazole;0;6
2382317;car;2382317:car;default_car;Crit'air 1;Gazole;0;6
2382316;car;2382316:car;default_car;Crit'air 1;Gazole;0;6
2431672;car;2431672:car;default_car;Crit'air 1;Gazole;0;6
2431673;car;2431673:car;default_car;Crit'air 1;Gazole;0;6
2476633;car;2476633:car;default_car;Crit'air 1;Gazole;0;6
2476635;car;2476635:car;default_car;Crit'air 1;Gazole;0;6
2476634;car;2476634:car;default_car;Crit'air 1;Gazole;0;6
2480506;car;2480506:car;default_car;Crit'air 1;Gazole;0;6
2480509;car;2480509:car;default_car;Crit'air 1;Gazole;0;6
2480507;car;2480507:car;default_car;Crit'air 1;Gazole;0;6
2480508;car;2480508:car;default_car;Crit'air 1;Gazole;0;6
2480510;car;2480510:car;default_car;Crit'air 1;Gazole;0;6
2496961;car;2496961:car;default_car;Crit'air 1;Gazole;0;6
2496960;car;2496960:car;default_car;Crit'air 1;Gazole;0;6
2496959;car;2496959:car;default_car;Crit'air 1;Gazole;0;6
2496962;car;2496962:car;default_car;Crit'air 1;Gazole;0;6
2496958;car;2496958:car;default_car;Crit'air 1;Gazole;0;6
2502388;car;2502388:car;default_car;Crit'air 1;Gazole;0;6
2502386;car;2502386:car;default_car;Crit'air 1;Gazole;0;6
2502387;car;2502387:car;default_car;Crit'air 1;Gazole;0;6
2502389;car;2502389:car;default_car;Crit'air 1;Gazole;0;6
2502385;car;2502385:car;default_car;Crit'air 1;Gazole;0;6
2574267;car;2574267:car;default_car;Crit'air 1;Gazole;0;6
2574265;car;2574265:car;default_car;Crit'air 1;Gazole;0;6
2574266;car;2574266:car;default_car;Crit'air 1;Gazole;0;6
2575532;car;2575532:car;default_car;Crit'air 1;Gazole;0;6
2575533;car;2575533:car;default_car;Crit'air 1;Gazole;0;6
2575531;car;2575531:car;default_car;Crit'air 1;Gazole;0;6
2586054;car;2586054:car;default_car;Crit'air 1;Gazole;0;6
2586053;car;2586053:car;default_car;Crit'air 1;Gazole;0;6
2586052;car;2586052:car;default_car;Crit'air 1;Gazole;0;6
2586055;car;2586055:car;default_car;Crit'air 1;Gazole;0;6
2620032;car;2620032:car;default_car;Crit'air 1;Gazole;0;6
2620031;car;2620031:car;default_car;Crit'air 1;Gazole;0;6
2620028;car;2620028:car;default_car;Crit'air 1;Gazole;0;6
2620029;car;2620029:car;default_car;Crit'air 1;Gazole;0;6
2620030;car;2620030:car;default_car;Crit'air 1;Gazole;0;6
2620564;car;2620564:car;default_car;Crit'air 1;Gazole;0;6
2620559;car;2620559:car;default_car;Crit'air 1;Gazole;0;6
2620562;car;2620562:car;default_car;Crit'air 1;Gazole;0;6
2620563;car;2620563:car;default_car;Crit'air 1;Gazole;0;6
2620561;car;2620561:car;default_car;Crit'air 1;Gazole;0;6
2620560;car;2620560:car;default_car;Crit'air 1;Gazole;0;6
2622274;car;2622274:car;default_car;Crit'air 1;Gazole;0;6
2622276;car;2622276:car;default_car;Crit'air 1;Gazole;0;6
2622273;car;2622273:car;default_car;Crit'air 1;Gazole;0;6
2622275;car;2622275:car;default_car;Crit'air 1;Gazole;0;6
2630866;car;2630866:car;default_car;Crit'air 1;Gazole;0;6
2630865;car;2630865:car;default_car;Crit'air 1;Gazole;0;6
2630867;car;2630867:car;default_car;Crit'air 1;Gazole;0;6
2630864;car;2630864:car;default_car;Crit'air 1;Gazole;0;6
2632380;car;2632380:car;default_car;Crit'air 1;Gazole;0;6
2632383;car;2632383:car;default_car;Crit'air 1;Gazole;0;6
2632381;car;2632381:car;default_car;Crit'air 1;Gazole;0;6
2632384;car;2632384:car;default_car;Crit'air 1;Gazole;0;6
2632385;car;2632385:car;default_car;Crit'air 1;Gazole;0;6
2632382;car;2632382:car;default_car;Crit'air 1;Gazole;0;6
2651326;car;2651326:car;default_car;Crit'air 1;Gazole;0;6
2651316;car;2651316:car;default_car;Crit'air 1;Gazole;0;6
2651322;car;2651322:car;default_car;Crit'air 1;Gazole;0;6
2651319;car;2651319:car;default_car;Crit'air 1;Gazole;0;6
2651318;car;2651318:car;default_car;Crit'air 1;Gazole;0;6
2651328;car;2651328:car;default_car;Crit'air 1;Gazole;0;6
2651320;car;2651320:car;default_car;Crit'air 1;Gazole;0;6
2651325;car;2651325:car;default_car;Crit'air 1;Gazole;0;6
2651321;car;2651321:car;default_car;Crit'air 1;Gazole;0;6
2651315;car;2651315:car;default_car;Crit'air 1;Gazole;0;6
2651324;car;2651324:car;default_car;Crit'air 1;Gazole;0;6
2651329;car;2651329:car;default_car;Crit'air 1;Gazole;0;6
2651317;car;2651317:car;default_car;Crit'air 1;Gazole;0;6
2651327;car;2651327:car;default_car;Crit'air 1;Gazole;0;6
2651323;car;2651323:car;default_car;Crit'air 1;Gazole;0;6
2722039;car;2722039:car;default_car;Crit'air 1;Gazole;0;6
2722038;car;2722038:car;default_car;Crit'air 1;Gazole;0;6
2722037;car;2722037:car;default_car;Crit'air 1;Gazole;0;6
2722040;car;2722040:car;default_car;Crit'air 1;Gazole;0;6
375551;car;375551:car;default_car;Crit'air 1;Gazole;0;6
375553;car;375553:car;default_car;Crit'air 1;Gazole;0;6
375550;car;375550:car;default_car;Crit'air 1;Gazole;0;6
375552;car;375552:car;default_car;Crit'air 1;Gazole;0;6
411366;car;411366:car;default_car;Crit'air 1;Gazole;0;6
411367;car;411367:car;default_car;Crit'air 1;Gazole;0;6
554322;car;554322:car;default_car;Crit'air 1;Gazole;0;6
554325;car;554325:car;default_car;Crit'air 1;Gazole;0;6
554323;car;554323:car;default_car;Crit'air 1;Gazole;0;6
554324;car;554324:car;default_car;Crit'air 1;Gazole;0;6
573018;car;573018:car;default_car;Crit'air 1;Gazole;0;6
573019;car;573019:car;default_car;Crit'air 1;Gazole;0;6
573017;car;573017:car;default_car;Crit'air 1;Gazole;0;6
573020;car;573020:car;default_car;Crit'air 1;Gazole;0;6
652141;car;652141:car;default_car;Crit'air 1;Gazole;0;6
686702;car;686702:car;default_car;Crit'air 1;Gazole;0;6
686704;car;686704:car;default_car;Crit'air 1;Gazole;0;6
686703;car;686703:car;default_car;Crit'air 1;Gazole;0;6
726969;car;726969:car;default_car;Crit'air 1;Gazole;0;6
726968;car;726968:car;default_car;Crit'air 1;Gazole;0;6
726970;car;726970:car;default_car;Crit'air 1;Gazole;0;6
1011663;car;1011663:car;default_car;Crit'air 1;Gazole;0;6
1011664;car;1011664:car;default_car;Crit'air 1;Gazole;0;6
1011665;car;1011665:car;default_car;Crit'air 1;Gazole;0;6
1061971;car;1061971:car;default_car;Crit'air 1;Gazole;0;6
1061970;car;1061970:car;default_car;Crit'air 1;Gazole;0;6
1061972;car;1061972:car;default_car;Crit'air 1;Gazole;0;6
1230920;car;1230920:car;default_car;Crit'air 1;Gazole;0;6
1230917;car;1230917:car;default_car;Crit'air 1;Gazole;0;6
1230918;car;1230918:car;default_car;Crit'air 1;Gazole;0;6
1230919;car;1230919:car;default_car;Crit'air 1;Gazole;0;6
1425066;car;1425066:car;default_car;Crit'air 1;Gazole;0;6
1425065;car;1425065:car;default_car;Crit'air 1;Gazole;0;6
1501340;car;1501340:car;default_car;Crit'air 1;Gazole;0;6
1548141;car;1548141:car;default_car;Crit'air 1;Gazole;0;6
1548142;car;1548142:car;default_car;Crit'air 1;Gazole;0;6
1548151;car;1548151:car;default_car;Crit'air 1;Gazole;0;6
1548152;car;1548152:car;default_car;Crit'air 1;Gazole;0;6
1579816;car;1579816:car;default_car;Crit'air 1;Gazole;0;6
1625198;car;1625198:car;default_car;Crit'air 1;Gazole;0;6
1625197;car;1625197:car;default_car;Crit'air 1;Gazole;0;6
1956105;car;1956105:car;default_car;Crit'air 1;Gazole;0;6
1956104;car;1956104:car;default_car;Crit'air 1;Gazole;0;6
1956106;car;1956106:car;default_car;Crit'air 1;Gazole;0;6
2035163;car;2035163:car;default_car;Crit'air 1;Gazole;0;6
2035161;car;2035161:car;default_car;Crit'air 1;Gazole;0;6
2035162;car;2035162:car;default_car;Crit'air 1;Gazole;0;6
2035164;car;2035164:car;default_car;Crit'air 1;Gazole;0;6
2244027;car;2244027:car;default_car;Crit'air 1;Gazole;0;6
2244025;car;2244025:car;default_car;Crit'air 1;Gazole;0;6
2244026;car;2244026:car;default_car;Crit'air 1;Gazole;0;6
2338374;car;2338374:car;default_car;Crit'air 1;Gazole;0;6
2338372;car;2338372:car;default_car;Crit'air 1;Gazole;0;6
2338373;car;2338373:car;default_car;Crit'air 1;Gazole;0;6
2431041;car;2431041:car;default_car;Crit'air 1;Gazole;0;6
2431042;car;2431042:car;default_car;Crit'air 1;Gazole;0;6
2431043;car;2431043:car;default_car;Crit'air 1;Gazole;0;6
2507468;car;2507468:car;default_car;Crit'air 1;Gazole;0;6
2507467;car;2507467:car;default_car;Crit'air 1;Gazole;0;6
2595583;car;2595583:car;default_car;Crit'air 1;Gazole;0;6
2595585;car;2595585:car;default_car;Crit'air 1;Gazole;0;6
2595584;car;2595584:car;default_car;Crit'air 1;Gazole;0;6
6850;car;6850:car;default_car;Crit'air 1;Gazole;0;6
15648;car;15648:car;default_car;Crit'air 1;Gazole;0;6
56252;car;56252:car;default_car;Crit'air 1;Gazole;0;6
56251;car;56251:car;default_car;Crit'air 1;Gazole;0;6
79588;car;79588:car;default_car;Crit'air 1;Gazole;0;6
79589;car;79589:car;default_car;Crit'air 1;Gazole;0;6
130918;car;130918:car;default_car;Crit'air 1;Gazole;0;6
130917;car;130917:car;default_car;Crit'air 1;Gazole;0;6
190471;car;190471:car;default_car;Crit'air 1;Gazole;0;6
190472;car;190472:car;default_car;Crit'air 1;Gazole;0;6
306506;car;306506:car;default_car;Crit'air 1;Gazole;0;6
306507;car;306507:car;default_car;Crit'air 1;Gazole;0;6
445388;car;445388:car;default_car;Crit'air 1;Gazole;0;6
445389;car;445389:car;default_car;Crit'air 1;Gazole;0;6
600648;car;600648:car;default_car;Crit'air 1;Gazole;0;6
744061;car;744061:car;default_car;Crit'air 1;Gazole;0;6
744063;car;744063:car;default_car;Crit'air 1;Gazole;0;6
744062;car;744062:car;default_car;Crit'air 1;Gazole;0;6
744060;car;744060:car;default_car;Crit'air 1;Gazole;0;6
973993;car;973993:car;default_car;Crit'air 1;Gazole;0;6
973992;car;973992:car;default_car;Crit'air 1;Gazole;0;6
1006628;car;1006628:car;default_car;Crit'air 1;Gazole;0;6
1006627;car;1006627:car;default_car;Crit'air 1;Gazole;0;6
1053953;car;1053953:car;default_car;Crit'air 1;Gazole;0;6
1053952;car;1053952:car;default_car;Crit'air 1;Gazole;0;6
1079510;car;1079510:car;default_car;Crit'air 1;Gazole;0;6
1079509;car;1079509:car;default_car;Crit'air 1;Gazole;0;6
1181557;car;1181557:car;default_car;Crit'air 1;Gazole;0;6
1181558;car;1181558:car;default_car;Crit'air 1;Gazole;0;6
1258837;car;1258837:car;default_car;Crit'air 1;Gazole;0;6
1258836;car;1258836:car;default_car;Crit'air 1;Gazole;0;6
1807964;car;1807964:car;default_car;Crit'air 1;Gazole;0;6
1807963;car;1807963:car;default_car;Crit'air 1;Gazole;0;6
1925445;car;1925445:car;default_car;Crit'air 1;Gazole;0;6
1967236;car;1967236:car;default_car;Crit'air 1;Gazole;0;6
1967237;car;1967237:car;default_car;Crit'air 1;Gazole;0;6
1982230;car;1982230:car;default_car;Crit'air 1;Gazole;0;6
2013891;car;2013891:car;default_car;Crit'air 1;Gazole;0;6
2013890;car;2013890:car;default_car;Crit'air 1;Gazole;0;6
2045977;car;2045977:car;default_car;Crit'air 1;Gazole;0;6
2045976;car;2045976:car;default_car;Crit'air 1;Gazole;0;6
2048333;car;2048333:car;default_car;Crit'air 1;Gazole;0;6
2048334;car;2048334:car;default_car;Crit'air 1;Gazole;0;6
2049718;car;2049718:car;default_car;Crit'air 1;Gazole;0;6
2049717;car;2049717:car;default_car;Crit'air 1;Gazole;0;6
2073673;car;2073673:car;default_car;Crit'air 1;Gazole;0;6
2083558;car;2083558:car;default_car;Crit'air 1;Gazole;0;6
2093595;car;2093595:car;default_car;Crit'air 1;Gazole;0;6
2093594;car;2093594:car;default_car;Crit'air 1;Gazole;0;6
2107890;car;2107890:car;default_car;Crit'air 1;Gazole;0;6
2107891;car;2107891:car;default_car;Crit'air 1;Gazole;0;6
2130130;car;2130130:car;default_car;Crit'air 1;Gazole;0;6
2130131;car;2130131:car;default_car;Crit'air 1;Gazole;0;6
2155527;car;2155527:car;default_car;Crit'air 1;Gazole;0;6
2155528;car;2155528:car;default_car;Crit'air 1;Gazole;0;6
2212256;car;2212256:car;default_car;Crit'air 1;Gazole;0;6
2213448;car;2213448:car;default_car;Crit'air 1;Gazole;0;6
2226541;car;2226541:car;default_car;Crit'air 1;Gazole;0;6
2268838;car;2268838:car;default_car;Crit'air 1;Gazole;0;6
2268839;car;2268839:car;default_car;Crit'air 1;Gazole;0;6
2320861;car;2320861:car;default_car;Crit'air 1;Gazole;0;6
2320862;car;2320862:car;default_car;Crit'air 1;Gazole;0;6
2320860;car;2320860:car;default_car;Crit'air 1;Gazole;0;6
2351172;car;2351172:car;default_car;Crit'air 1;Gazole;0;6
2351173;car;2351173:car;default_car;Crit'air 1;Gazole;0;6
2387733;car;2387733:car;default_car;Crit'air 1;Gazole;0;6
2401990;car;2401990:car;default_car;Crit'air 1;Gazole;0;6
2401989;car;2401989:car;default_car;Crit'air 1;Gazole;0;6
2433261;car;2433261:car;default_car;Crit'air 1;Gazole;0;6
2433260;car;2433260:car;default_car;Crit'air 1;Gazole;0;6
2433262;car;2433262:car;default_car;Crit'air 1;Gazole;0;6
2433259;car;2433259:car;default_car;Crit'air 1;Gazole;0;6
2655340;car;2655340:car;default_car;Crit'air 1;Gazole;0;6
2655339;car;2655339:car;default_car;Crit'air 1;Gazole;0;6
2682442;car;2682442:car;default_car;Crit'air 1;Gazole;0;6
2686836;car;2686836:car;default_car;Crit'air 1;Gazole;0;6
2686835;car;2686835:car;default_car;Crit'air 1;Gazole;0;6
2737657;car;2737657:car;default_car;Crit'air 1;Gazole;0;6
2737658;car;2737658:car;default_car;Crit'air 1;Gazole;0;6
7300;car;7300:car;default_car;Crit'air 1;Gazole;0;6
12399;car;12399:car;default_car;Crit'air 1;Gazole;0;6
12398;car;12398:car;default_car;Crit'air 1;Gazole;0;6
26114;car;26114:car;default_car;Crit'air 1;Gazole;0;6
37767;car;37767:car;default_car;Crit'air 1;Gazole;0;6
56716;car;56716:car;default_car;Crit'air 1;Gazole;0;6
56717;car;56717:car;default_car;Crit'air 1;Gazole;0;6
62365;car;62365:car;default_car;Crit'air 1;Gazole;0;6
62366;car;62366:car;default_car;Crit'air 1;Gazole;0;6
101856;car;101856:car;default_car;Crit'air 1;Gazole;0;6
101855;car;101855:car;default_car;Crit'air 1;Gazole;0;6
115259;car;115259:car;default_car;Crit'air 1;Gazole;0;6
115260;car;115260:car;default_car;Crit'air 1;Gazole;0;6
127927;car;127927:car;default_car;Crit'air 1;Gazole;0;6
127926;car;127926:car;default_car;Crit'air 1;Gazole;0;6
127925;car;127925:car;default_car;Crit'air 1;Gazole;0;6
128275;car;128275:car;default_car;Crit'air 1;Gazole;0;6
142328;car;142328:car;default_car;Crit'air 1;Gazole;0;6
173727;car;173727:car;default_car;Crit'air 1;Gazole;0;6
173728;car;173728:car;default_car;Crit'air 1;Gazole;0;6
202775;car;202775:car;default_car;Crit'air 1;Gazole;0;6
202774;car;202774:car;default_car;Crit'air 1;Gazole;0;6
203230;car;203230:car;default_car;Crit'air 1;Gazole;0;6
203229;car;203229:car;default_car;Crit'air 1;Gazole;0;6
205656;car;205656:car;default_car;Crit'air 1;Gazole;0;6
205655;car;205655:car;default_car;Crit'air 1;Gazole;0;6
223478;car;223478:car;default_car;Crit'air 1;Gazole;0;6
234223;car;234223:car;default_car;Crit'air 1;Gazole;0;6
234222;car;234222:car;default_car;Crit'air 1;Gazole;0;6
237176;car;237176:car;default_car;Crit'air 1;Gazole;0;6
237177;car;237177:car;default_car;Crit'air 1;Gazole;0;6
251326;car;251326:car;default_car;Crit'air 1;Gazole;0;6
251324;car;251324:car;default_car;Crit'air 1;Gazole;0;6
251323;car;251323:car;default_car;Crit'air 1;Gazole;0;6
251325;car;251325:car;default_car;Crit'air 1;Gazole;0;6
253042;car;253042:car;default_car;Crit'air 1;Gazole;0;6
253041;car;253041:car;default_car;Crit'air 1;Gazole;0;6
253043;car;253043:car;default_car;Crit'air 1;Gazole;0;6
254735;car;254735:car;default_car;Crit'air 1;Gazole;0;6
254734;car;254734:car;default_car;Crit'air 1;Gazole;0;6
258657;car;258657:car;default_car;Crit'air 1;Gazole;0;6
278287;car;278287:car;default_car;Crit'air 1;Gazole;0;6
278288;car;278288:car;default_car;Crit'air 1;Gazole;0;6
282055;car;282055:car;default_car;Crit'air 1;Gazole;0;6
282054;car;282054:car;default_car;Crit'air 1;Gazole;0;6
286849;car;286849:car;default_car;Crit'air 1;Gazole;0;6
286848;car;286848:car;default_car;Crit'air 1;Gazole;0;6
291815;car;291815:car;default_car;Crit'air 1;Gazole;0;6
291814;car;291814:car;default_car;Crit'air 1;Gazole;0;6
291813;car;291813:car;default_car;Crit'air 1;Gazole;0;6
291812;car;291812:car;default_car;Crit'air 1;Gazole;0;6
299937;car;299937:car;default_car;Crit'air 1;Gazole;0;6
299936;car;299936:car;default_car;Crit'air 1;Gazole;0;6
302738;car;302738:car;default_car;Crit'air 1;Gazole;0;6
303790;car;303790:car;default_car;Crit'air 1;Gazole;0;6
305623;car;305623:car;default_car;Crit'air 1;Gazole;0;6
305621;car;305621:car;default_car;Crit'air 1;Gazole;0;6
305624;car;305624:car;default_car;Crit'air 1;Gazole;0;6
305622;car;305622:car;default_car;Crit'air 1;Gazole;0;6
305771;car;305771:car;default_car;Crit'air 1;Gazole;0;6
308829;car;308829:car;default_car;Crit'air 1;Gazole;0;6
308830;car;308830:car;default_car;Crit'air 1;Gazole;0;6
310022;car;310022:car;default_car;Crit'air 1;Gazole;0;6
310023;car;310023:car;default_car;Crit'air 1;Gazole;0;6
313718;car;313718:car;default_car;Crit'air 1;Gazole;0;6
313719;car;313719:car;default_car;Crit'air 1;Gazole;0;6
313972;car;313972:car;default_car;Crit'air 1;Gazole;0;6
313971;car;313971:car;default_car;Crit'air 1;Gazole;0;6
314441;car;314441:car;default_car;Crit'air 1;Gazole;0;6
314440;car;314440:car;default_car;Crit'air 1;Gazole;0;6
333292;car;333292:car;default_car;Crit'air 1;Gazole;0;6
333293;car;333293:car;default_car;Crit'air 1;Gazole;0;6
336389;car;336389:car;default_car;Crit'air 1;Gazole;0;6
336388;car;336388:car;default_car;Crit'air 1;Gazole;0;6
347125;car;347125:car;default_car;Crit'air 1;Gazole;0;6
347124;car;347124:car;default_car;Crit'air 1;Gazole;0;6
351432;car;351432:car;default_car;Crit'air 1;Gazole;0;6
351433;car;351433:car;default_car;Crit'air 1;Gazole;0;6
351795;car;351795:car;default_car;Crit'air 1;Gazole;0;6
351794;car;351794:car;default_car;Crit'air 1;Gazole;0;6
360656;car;360656:car;default_car;Crit'air 1;Gazole;0;6
360657;car;360657:car;default_car;Crit'air 1;Gazole;0;6
